,year,record,age,grade,consideration,plan,attempt
45258,2017,1320899,4.0,2.0,1.0,2.0,1.0
45266,2017,1320907,4.0,2.0,1.0,1.0,1.0
45287,2017,1320928,4.0,2.0,1.0,2.0,1.0
45289,2017,1320930,4.0,1.0,1.0,1.0,1.0
45295,2017,1320936,4.0,2.0,1.0,2.0,1.0
45329,2017,1320970,4.0,2.0,1.0,1.0,1.0
45343,2017,1320984,4.0,2.0,1.0,1.0,1.0
45350,2017,1320991,4.0,2.0,1.0,1.0,1.0
45362,2017,1321003,4.0,2.0,1.0,1.0,1.0
45363,2017,1321004,4.0,1.0,1.0,1.0,1.0
45367,2017,1321008,4.0,1.0,1.0,1.0,1.0
45370,2017,1321011,4.0,1.0,1.0,1.0,1.0
45380,2017,1321021,4.0,1.0,1.0,1.0,1.0
45381,2017,1321022,4.0,1.0,1.0,2.0,1.0
45409,2017,1321050,4.0,1.0,1.0,1.0,1.0
45410,2017,1321051,4.0,1.0,1.0,1.0,1.0
45413,2017,1321054,4.0,2.0,1.0,1.0,1.0
45417,2017,1321058,4.0,2.0,1.0,1.0,1.0
45422,2017,1321063,4.0,2.0,1.0,1.0,1.0
45437,2017,1321078,4.0,1.0,1.0,1.0,1.0
45448,2017,1321089,4.0,2.0,1.0,1.0,1.0
45452,2017,1321093,4.0,1.0,1.0,1.0,1.0
45462,2017,1321103,4.0,2.0,1.0,1.0,1.0
45483,2017,1321124,4.0,1.0,1.0,1.0,1.0
45489,2017,1321130,4.0,1.0,1.0,1.0,1.0
45505,2017,1321146,4.0,3.0,2.0,1.0,1.0
45509,2017,1321150,4.0,1.0,1.0,1.0,1.0
45510,2017,1321151,4.0,1.0,1.0,1.0,1.0
45526,2017,1321167,4.0,1.0,1.0,1.0,1.0
45548,2017,1321189,4.0,1.0,1.0,1.0,1.0
45550,2017,1321191,4.0,1.0,1.0,1.0,1.0
45558,2017,1321199,4.0,1.0,1.0,1.0,1.0
45579,2017,1321220,4.0,1.0,2.0,2.0,1.0
45590,2017,1321231,4.0,2.0,1.0,1.0,1.0
45595,2017,1321236,4.0,1.0,1.0,2.0,1.0
45596,2017,1321237,4.0,2.0,1.0,2.0,1.0
45597,2017,1321238,4.0,1.0,1.0,1.0,1.0
45600,2017,1321241,4.0,3.0,1.0,2.0,1.0
45607,2017,1321248,4.0,1.0,1.0,2.0,1.0
45608,2017,1321249,4.0,1.0,1.0,1.0,1.0
45631,2017,1321272,4.0,2.0,1.0,1.0,1.0
45646,2017,1321287,4.0,2.0,1.0,1.0,1.0
45657,2017,1321298,4.0,2.0,1.0,1.0,1.0
45667,2017,1321308,4.0,1.0,2.0,1.0,1.0
45673,2017,1321314,4.0,2.0,1.0,1.0,1.0
45677,2017,1321318,4.0,1.0,1.0,2.0,1.0
45691,2017,1321332,4.0,1.0,1.0,1.0,1.0
45699,2017,1321340,4.0,1.0,2.0,2.0,1.0
45702,2017,1321343,4.0,2.0,1.0,1.0,1.0
45712,2017,1321353,4.0,2.0,2.0,1.0,1.0
45748,2017,1321389,4.0,2.0,1.0,2.0,1.0
45752,2017,1321393,4.0,1.0,1.0,1.0,1.0
45754,2017,1321395,4.0,1.0,1.0,1.0,1.0
45757,2017,1321398,4.0,2.0,1.0,2.0,1.0
45765,2017,1321406,4.0,2.0,1.0,2.0,1.0
45772,2017,1321413,4.0,1.0,1.0,1.0,1.0
45773,2017,1321414,4.0,2.0,2.0,2.0,1.0
45788,2017,1321429,4.0,1.0,1.0,2.0,1.0
45837,2017,1321478,4.0,1.0,1.0,1.0,1.0
45841,2017,1321482,4.0,2.0,1.0,2.0,1.0
45848,2017,1321489,4.0,1.0,1.0,1.0,1.0
45851,2017,1321492,4.0,2.0,1.0,1.0,1.0
45868,2017,1321509,4.0,2.0,1.0,1.0,1.0
45869,2017,1321510,4.0,2.0,1.0,1.0,1.0
45871,2017,1321512,4.0,1.0,2.0,1.0,1.0
45882,2017,1321523,4.0,1.0,1.0,2.0,1.0
45894,2017,1321535,4.0,1.0,1.0,1.0,1.0
45902,2017,1321543,4.0,1.0,2.0,1.0,1.0
45911,2017,1321552,4.0,2.0,1.0,1.0,1.0
45922,2017,1321563,4.0,1.0,2.0,1.0,1.0
45928,2017,1321569,4.0,1.0,1.0,1.0,1.0
45938,2017,1321579,4.0,2.0,1.0,1.0,1.0
45941,2017,1321582,4.0,2.0,1.0,1.0,1.0
45945,2017,1321586,4.0,1.0,1.0,1.0,1.0
45950,2017,1321591,4.0,1.0,1.0,1.0,1.0
45966,2017,1321607,4.0,1.0,2.0,2.0,1.0
45976,2017,1321617,4.0,1.0,2.0,1.0,1.0
45988,2017,1321629,4.0,1.0,1.0,2.0,1.0
45990,2017,1321631,4.0,1.0,1.0,1.0,1.0
45991,2017,1321632,4.0,1.0,1.0,1.0,1.0
45998,2017,1321639,4.0,1.0,1.0,2.0,1.0
46000,2017,1321641,4.0,1.0,2.0,1.0,1.0
46017,2017,1321658,4.0,3.0,2.0,1.0,1.0
46046,2017,1621984,5.0,2.0,2.0,1.0,1.0
46056,2017,1621994,5.0,2.0,2.0,2.0,1.0
46061,2017,1621999,5.0,3.0,1.0,1.0,1.0
46073,2017,1622011,5.0,2.0,1.0,1.0,1.0
46086,2017,1622024,5.0,2.0,1.0,1.0,1.0
46087,2017,1622025,5.0,2.0,1.0,2.0,1.0
46103,2017,1622041,5.0,3.0,1.0,1.0,1.0
46106,2017,1622044,5.0,3.0,1.0,1.0,1.0
46109,2017,1622047,5.0,2.0,1.0,1.0,1.0
46114,2017,1622052,5.0,2.0,1.0,1.0,1.0
46147,2017,1622085,5.0,2.0,1.0,1.0,1.0
46177,2017,1622115,5.0,2.0,1.0,1.0,1.0
46186,2017,1622124,5.0,3.0,1.0,1.0,1.0
46195,2017,1622133,5.0,1.0,1.0,1.0,1.0
46197,2017,1622135,5.0,2.0,1.0,1.0,1.0
46198,2017,1622136,5.0,3.0,1.0,1.0,1.0
46201,2017,1622139,5.0,2.0,1.0,1.0,1.0
46232,2017,1622170,5.0,2.0,2.0,1.0,1.0
46236,2017,1622174,5.0,3.0,1.0,1.0,1.0
46241,2017,1622179,5.0,3.0,1.0,1.0,1.0
46259,2017,1622197,5.0,3.0,1.0,2.0,1.0
46268,2017,1622206,5.0,2.0,1.0,1.0,1.0
46299,2017,1622237,5.0,2.0,1.0,1.0,1.0
46320,2017,1622258,5.0,4.0,1.0,2.0,1.0
46328,2017,1622266,5.0,2.0,1.0,1.0,1.0
46333,2017,1622271,5.0,3.0,1.0,1.0,1.0
46365,2017,1622303,5.0,2.0,1.0,1.0,1.0
46373,2017,1622311,5.0,2.0,1.0,2.0,1.0
46379,2017,1622317,5.0,2.0,1.0,2.0,1.0
46386,2017,1622324,5.0,2.0,1.0,1.0,1.0
46387,2017,1622325,5.0,2.0,1.0,1.0,1.0
46405,2017,1622343,5.0,2.0,1.0,2.0,1.0
46410,2017,1622348,5.0,2.0,1.0,1.0,1.0
46435,2017,1622373,5.0,3.0,1.0,2.0,1.0
46437,2017,1622375,5.0,2.0,1.0,1.0,1.0
46444,2017,1622382,5.0,2.0,1.0,1.0,1.0
46450,2017,1622388,5.0,1.0,1.0,2.0,1.0
46482,2017,1622420,5.0,3.0,1.0,1.0,1.0
46491,2017,1622429,5.0,2.0,1.0,2.0,1.0
46513,2017,1622451,5.0,3.0,1.0,1.0,1.0
46530,2017,1622468,5.0,2.0,1.0,1.0,1.0
46550,2017,1622488,5.0,2.0,1.0,1.0,1.0
46570,2017,1622508,5.0,3.0,1.0,1.0,1.0
46576,2017,1622514,5.0,2.0,1.0,1.0,1.0
46597,2017,1622535,5.0,2.0,1.0,1.0,1.0
46603,2017,1622541,5.0,2.0,1.0,1.0,1.0
46609,2017,1622547,5.0,3.0,1.0,2.0,1.0
46645,2017,1622583,5.0,3.0,2.0,2.0,1.0
46649,2017,1622587,5.0,3.0,1.0,1.0,1.0
46659,2017,1622597,5.0,2.0,1.0,1.0,1.0
46661,2017,1622599,5.0,3.0,1.0,1.0,1.0
46668,2017,1622606,5.0,3.0,1.0,2.0,1.0
46674,2017,1622612,5.0,3.0,1.0,1.0,1.0
46720,2017,1622658,5.0,2.0,1.0,1.0,1.0
46721,2017,1622659,5.0,2.0,1.0,1.0,1.0
46726,2017,1622664,5.0,3.0,1.0,1.0,1.0
46734,2017,1622672,5.0,2.0,1.0,1.0,1.0
46764,2017,1622702,5.0,2.0,1.0,2.0,1.0
46778,2017,1622716,5.0,2.0,1.0,1.0,1.0
46787,2017,1622725,5.0,3.0,1.0,1.0,1.0
46811,2017,1622749,5.0,2.0,1.0,1.0,1.0
46812,2017,1622750,5.0,3.0,2.0,2.0,1.0
46827,2017,1622765,5.0,3.0,1.0,1.0,1.0
46839,2017,1622777,5.0,2.0,1.0,1.0,1.0
46843,2017,1622781,5.0,2.0,1.0,1.0,1.0
46849,2017,1622787,5.0,2.0,1.0,1.0,1.0
46870,2017,1916728,6.0,3.0,1.0,1.0,1.0
46871,2017,1916729,6.0,4.0,1.0,1.0,1.0
46910,2017,1916768,6.0,4.0,1.0,1.0,1.0
46911,2017,1916769,6.0,4.0,1.0,1.0,1.0
46933,2017,1916791,6.0,3.0,1.0,1.0,1.0
46970,2017,1916828,6.0,3.0,1.0,1.0,1.0
46979,2017,1916837,6.0,2.0,1.0,1.0,1.0
47002,2017,1916860,6.0,3.0,1.0,1.0,1.0
47016,2017,1916874,6.0,4.0,2.0,2.0,1.0
47017,2017,1916875,6.0,3.0,1.0,1.0,1.0
47019,2017,1916877,6.0,3.0,2.0,2.0,1.0
47036,2017,1916894,6.0,2.0,1.0,1.0,1.0
47045,2017,1916903,6.0,4.0,1.0,1.0,1.0
47048,2017,1916906,6.0,3.0,1.0,1.0,1.0
47053,2017,1916911,6.0,3.0,1.0,1.0,1.0
47062,2017,1916920,6.0,3.0,1.0,1.0,1.0
47074,2017,1916932,6.0,3.0,1.0,1.0,1.0
47075,2017,1916933,6.0,4.0,1.0,1.0,1.0
47141,2017,1916999,6.0,4.0,2.0,2.0,1.0
47149,2017,1917007,6.0,3.0,1.0,1.0,1.0
47158,2017,1917016,6.0,4.0,1.0,1.0,1.0
47220,2017,1917078,6.0,1.0,1.0,1.0,1.0
47222,2017,1917080,6.0,3.0,1.0,1.0,1.0
47224,2017,1917082,6.0,3.0,1.0,1.0,1.0
47245,2017,1917103,6.0,4.0,1.0,1.0,1.0
47252,2017,1917110,6.0,3.0,1.0,1.0,1.0
47272,2017,1917130,6.0,2.0,1.0,2.0,1.0
47276,2017,1917134,6.0,3.0,1.0,1.0,1.0
47290,2017,1917148,6.0,3.0,2.0,2.0,1.0
47291,2017,1917149,6.0,3.0,1.0,1.0,1.0
47300,2017,1917158,6.0,3.0,1.0,1.0,1.0
47308,2017,1917166,6.0,3.0,1.0,1.0,1.0
47319,2017,1917177,6.0,4.0,1.0,1.0,1.0
47325,2017,1917183,6.0,4.0,1.0,2.0,1.0
47358,2017,1917216,6.0,3.0,1.0,1.0,1.0
47360,2017,1917218,6.0,3.0,2.0,1.0,1.0
47389,2017,1917247,6.0,3.0,1.0,2.0,1.0
47417,2017,1917275,6.0,3.0,1.0,1.0,1.0
47443,2017,1917301,6.0,3.0,1.0,1.0,1.0
47450,2017,1917308,6.0,4.0,1.0,1.0,1.0
47451,2017,1917309,6.0,3.0,1.0,2.0,1.0
47457,2017,1917315,6.0,4.0,1.0,2.0,1.0
47466,2017,1917324,6.0,3.0,1.0,2.0,1.0
47531,2017,1917389,6.0,4.0,1.0,1.0,1.0
47532,2017,1917390,6.0,3.0,1.0,1.0,1.0
47547,2017,1917405,6.0,4.0,1.0,1.0,1.0
47569,2017,2159103,7.0,4.0,1.0,1.0,1.0
47579,2017,2159113,7.0,4.0,1.0,1.0,1.0
47623,2017,2159157,7.0,4.0,1.0,1.0,1.0
47631,2017,2159165,7.0,4.0,1.0,2.0,1.0
47632,2017,2159166,7.0,4.0,1.0,1.0,1.0
47647,2017,2159181,7.0,3.0,2.0,1.0,1.0
47650,2017,2159184,7.0,4.0,1.0,2.0,1.0
47686,2017,2159220,7.0,4.0,1.0,2.0,1.0
47693,2017,2159227,7.0,4.0,1.0,1.0,1.0
47707,2017,2159241,7.0,4.0,1.0,1.0,1.0
47712,2017,2159246,7.0,1.0,2.0,1.0,1.0
47727,2017,2159261,7.0,4.0,1.0,1.0,1.0
47777,2017,2159311,7.0,4.0,2.0,2.0,1.0
47780,2017,2159314,7.0,4.0,1.0,1.0,1.0
47799,2017,2159333,7.0,4.0,1.0,1.0,1.0
47805,2017,2159339,7.0,3.0,1.0,2.0,1.0
47839,2017,2159373,7.0,4.0,1.0,1.0,1.0
47845,2017,2159379,7.0,4.0,1.0,2.0,1.0
47886,2017,2159420,7.0,4.0,1.0,1.0,1.0
47913,2019,5106,2.0,2.0,1.0,2.0,1.0
47927,2019,7609,4.0,2.0,2.0,1.0,1.0
47937,2019,9928,5.0,3.0,1.0,1.0,1.0
47940,2019,12140,6.0,3.0,1.0,1.0,1.0
47943,2019,14004,7.0,4.0,1.0,1.0,1.0
47948,2019,14009,7.0,4.0,1.0,1.0,1.0
47959,2019,21103,1.0,1.0,1.0,1.0,1.0
47960,2019,21104,1.0,4.0,1.0,2.0,1.0
47962,2019,21106,1.0,1.0,1.0,2.0,1.0
47965,2019,24944,2.0,1.0,1.0,1.0,1.0
48038,2019,41736,3.0,1.0,1.0,1.0,1.0
48041,2019,41739,3.0,1.0,2.0,2.0,1.0
48044,2019,41742,3.0,1.0,2.0,2.0,1.0
48057,2019,41755,3.0,1.0,1.0,1.0,1.0
48062,2019,41760,3.0,1.0,1.0,1.0,1.0
48080,2019,41778,3.0,1.0,2.0,2.0,1.0
48128,2019,41826,3.0,1.0,1.0,1.0,1.0
48136,2019,41834,3.0,1.0,1.0,2.0,1.0
48137,2019,41835,3.0,1.0,1.0,1.0,1.0
48151,2019,41849,3.0,1.0,1.0,1.0,1.0
48193,2019,41891,3.0,1.0,1.0,1.0,1.0
48222,2019,41920,3.0,1.0,1.0,1.0,1.0
48228,2019,41926,3.0,1.0,1.0,1.0,1.0
48245,2019,41943,3.0,1.0,1.0,1.0,1.0
48289,2019,41987,3.0,1.0,1.0,1.0,1.0
48295,2019,41993,3.0,1.0,1.0,1.0,1.0
48306,2019,193066,4.0,2.0,1.0,2.0,1.0
48343,2019,193103,4.0,1.0,1.0,2.0,1.0
48345,2019,193105,4.0,1.0,1.0,1.0,1.0
48366,2019,193126,4.0,1.0,2.0,2.0,1.0
48369,2019,193129,4.0,1.0,1.0,1.0,1.0
48403,2019,193163,4.0,1.0,1.0,1.0,1.0
48425,2019,193185,4.0,2.0,2.0,1.0,1.0
48431,2019,193191,4.0,2.0,2.0,2.0,1.0
48452,2019,193212,4.0,2.0,1.0,1.0,1.0
48469,2019,193229,4.0,1.0,1.0,2.0,1.0
48486,2019,193246,4.0,2.0,1.0,2.0,1.0
48512,2019,193272,4.0,2.0,2.0,2.0,1.0
48513,2019,193273,4.0,2.0,1.0,1.0,1.0
48520,2019,193280,4.0,1.0,1.0,1.0,1.0
48528,2019,193288,4.0,1.0,1.0,2.0,1.0
48590,2019,193350,4.0,1.0,2.0,2.0,1.0
48648,2019,193408,4.0,2.0,2.0,2.0,1.0
48650,2019,193410,4.0,1.0,1.0,1.0,1.0
48669,2019,193429,4.0,1.0,1.0,1.0,1.0
48694,2019,193454,4.0,1.0,1.0,1.0,1.0
48705,2019,193465,4.0,2.0,1.0,1.0,1.0
48719,2019,193479,4.0,2.0,1.0,1.0,1.0
48739,2019,193499,4.0,1.0,1.0,1.0,1.0
48744,2019,193504,4.0,1.0,1.0,1.0,1.0
48767,2019,193527,4.0,1.0,1.0,1.0,1.0
48772,2019,193532,4.0,1.0,1.0,1.0,1.0
48781,2019,193541,4.0,1.0,1.0,1.0,1.0
48827,2019,193587,4.0,2.0,2.0,1.0,1.0
48852,2019,193612,4.0,2.0,1.0,2.0,1.0
48877,2019,193637,4.0,2.0,1.0,1.0,1.0
48905,2019,193665,4.0,3.0,1.0,1.0,1.0
48919,2019,193679,4.0,2.0,2.0,2.0,1.0
48923,2019,193683,4.0,1.0,1.0,1.0,1.0
48929,2019,193689,4.0,2.0,1.0,1.0,1.0
49004,2019,472163,5.0,2.0,1.0,1.0,1.0
49005,2019,472164,5.0,3.0,1.0,1.0,1.0
49036,2019,472195,5.0,2.0,1.0,1.0,1.0
49045,2019,472204,5.0,1.0,1.0,1.0,1.0
49048,2019,472207,5.0,2.0,1.0,1.0,1.0
49050,2019,472209,5.0,2.0,1.0,1.0,1.0
49053,2019,472212,5.0,2.0,1.0,2.0,1.0
49067,2019,472226,5.0,2.0,1.0,1.0,1.0
49071,2019,472230,5.0,2.0,1.0,1.0,1.0
49072,2019,472231,5.0,2.0,1.0,1.0,1.0
49076,2019,472235,5.0,1.0,1.0,2.0,1.0
49102,2019,472261,5.0,3.0,1.0,1.0,1.0
49144,2019,472303,5.0,2.0,2.0,1.0,1.0
49167,2019,472326,5.0,2.0,1.0,1.0,1.0
49183,2019,472342,5.0,1.0,1.0,2.0,1.0
49187,2019,472346,5.0,3.0,1.0,1.0,1.0
49214,2019,472373,5.0,2.0,1.0,1.0,1.0
49228,2019,472387,5.0,1.0,2.0,2.0,1.0
49229,2019,472388,5.0,2.0,1.0,1.0,1.0
49261,2019,472420,5.0,3.0,1.0,1.0,1.0
49274,2019,472433,5.0,3.0,1.0,1.0,1.0
49277,2019,472436,5.0,3.0,1.0,1.0,1.0
49298,2019,472457,5.0,1.0,1.0,1.0,1.0
49339,2019,472498,5.0,1.0,1.0,2.0,1.0
49353,2019,472512,5.0,2.0,2.0,1.0,1.0
49354,2019,472513,5.0,2.0,1.0,1.0,1.0
49358,2019,472517,5.0,2.0,1.0,1.0,1.0
49372,2019,472531,5.0,2.0,1.0,1.0,1.0
49388,2019,472547,5.0,3.0,1.0,1.0,1.0
49401,2019,472560,5.0,2.0,1.0,1.0,1.0
49419,2019,472578,5.0,2.0,1.0,1.0,1.0
49456,2019,472615,5.0,2.0,1.0,1.0,1.0
49462,2019,472621,5.0,3.0,1.0,1.0,1.0
49501,2019,472660,5.0,2.0,1.0,1.0,1.0
49505,2019,472664,5.0,1.0,1.0,1.0,1.0
49573,2019,472732,5.0,2.0,1.0,1.0,1.0
49597,2019,472756,5.0,2.0,1.0,1.0,1.0
49598,2019,472757,5.0,3.0,1.0,1.0,1.0
49632,2019,472791,5.0,2.0,2.0,2.0,1.0
49633,2019,472792,5.0,3.0,2.0,2.0,1.0
49648,2019,472807,5.0,2.0,1.0,1.0,1.0
49680,2019,472839,5.0,3.0,1.0,1.0,1.0
49688,2019,472847,5.0,3.0,1.0,1.0,1.0
49695,2019,754456,6.0,3.0,1.0,1.0,1.0
49699,2019,754460,6.0,3.0,1.0,1.0,1.0
49723,2019,754484,6.0,3.0,1.0,1.0,1.0
49819,2019,754580,6.0,4.0,1.0,1.0,1.0
49820,2019,754581,6.0,4.0,1.0,1.0,1.0
49849,2019,754610,6.0,4.0,1.0,2.0,1.0
49868,2019,754629,6.0,3.0,2.0,2.0,1.0
49876,2019,754637,6.0,3.0,2.0,1.0,1.0
49898,2019,754659,6.0,4.0,1.0,1.0,1.0
49921,2019,754682,6.0,4.0,1.0,1.0,1.0
49945,2019,754706,6.0,2.0,1.0,2.0,1.0
49960,2019,754721,6.0,4.0,1.0,1.0,1.0
49986,2019,754747,6.0,3.0,1.0,2.0,1.0
50015,2019,754776,6.0,3.0,1.0,1.0,1.0
50105,2019,754866,6.0,3.0,1.0,2.0,1.0
50138,2019,754899,6.0,4.0,1.0,1.0,1.0
50162,2019,754923,6.0,3.0,2.0,2.0,1.0
50181,2019,754942,6.0,3.0,1.0,2.0,1.0
50186,2019,754947,6.0,3.0,1.0,1.0,1.0
50190,2019,754951,6.0,3.0,1.0,2.0,1.0
50259,2019,755020,6.0,3.0,1.0,1.0,1.0
50263,2019,755024,6.0,4.0,1.0,1.0,1.0
50303,2019,755064,6.0,3.0,1.0,2.0,1.0
50367,2019,994416,7.0,4.0,2.0,2.0,1.0
50395,2019,994444,7.0,4.0,1.0,1.0,1.0
50413,2019,994462,7.0,4.0,1.0,1.0,1.0
50465,2019,994514,7.0,4.0,1.0,1.0,1.0
50467,2019,994516,7.0,3.0,1.0,1.0,1.0
50481,2019,994530,7.0,3.0,2.0,2.0,1.0
50535,2019,994584,7.0,4.0,1.0,1.0,1.0
50540,2019,994589,7.0,4.0,1.0,2.0,1.0
50546,2019,994595,7.0,4.0,1.0,2.0,1.0
50562,2019,994611,7.0,4.0,2.0,2.0,1.0
50597,2019,994646,7.0,4.0,2.0,2.0,1.0
50598,2019,994647,7.0,4.0,1.0,1.0,1.0
50629,2019,994678,7.0,4.0,1.0,1.0,1.0
50642,2019,994691,7.0,3.0,1.0,1.0,1.0
50656,2019,1118221,1.0,1.0,1.0,1.0,1.0
50658,2019,1118223,1.0,3.0,1.0,1.0,1.0
50660,2019,1118225,1.0,1.0,1.0,1.0,1.0
50663,2019,1118228,1.0,4.0,2.0,2.0,1.0
50688,2019,1142103,3.0,1.0,1.0,1.0,1.0
50713,2019,1142128,3.0,1.0,1.0,1.0,1.0
50740,2019,1142155,3.0,1.0,1.0,1.0,1.0
50742,2019,1142157,3.0,1.0,1.0,1.0,1.0
50748,2019,1142163,3.0,1.0,2.0,2.0,1.0
50762,2019,1142177,3.0,1.0,1.0,1.0,1.0
50764,2019,1142179,3.0,1.0,1.0,1.0,1.0
50766,2019,1142181,3.0,1.0,1.0,1.0,1.0
50767,2019,1142182,3.0,1.0,1.0,2.0,1.0
50777,2019,1142192,3.0,1.0,1.0,2.0,1.0
50779,2019,1142194,3.0,1.0,1.0,1.0,1.0
50820,2019,1142235,3.0,1.0,1.0,1.0,1.0
50844,2019,1142259,3.0,1.0,1.0,1.0,1.0
50859,2019,1142274,3.0,1.0,1.0,2.0,1.0
50861,2019,1142276,3.0,1.0,1.0,1.0,1.0
50888,2019,1142303,3.0,1.0,1.0,1.0,1.0
50898,2019,1142313,3.0,1.0,1.0,1.0,1.0
50904,2019,1142319,3.0,1.0,2.0,2.0,1.0
50931,2019,1142346,3.0,1.0,1.0,1.0,1.0
50956,2019,1142371,3.0,1.0,2.0,2.0,1.0
50958,2019,1142373,3.0,1.0,1.0,1.0,1.0
50959,2019,1142374,3.0,1.0,1.0,1.0,1.0
50967,2019,1142382,3.0,1.0,1.0,1.0,1.0
50973,2019,1142388,3.0,1.0,1.0,1.0,1.0
50979,2019,1142394,3.0,1.0,1.0,1.0,1.0
50981,2019,1142396,3.0,1.0,1.0,1.0,1.0
50990,2019,1142405,3.0,1.0,1.0,1.0,1.0
51038,2019,1142453,3.0,1.0,1.0,1.0,1.0
51064,2019,1321684,4.0,2.0,1.0,1.0,1.0
51065,2019,1321685,4.0,1.0,1.0,1.0,1.0
51072,2019,1321692,4.0,1.0,1.0,1.0,1.0
51073,2019,1321693,4.0,2.0,1.0,1.0,1.0
51090,2019,1321710,4.0,1.0,1.0,2.0,1.0
51095,2019,1321715,4.0,1.0,1.0,1.0,1.0
51099,2019,1321719,4.0,1.0,1.0,1.0,1.0
51102,2019,1321722,4.0,2.0,1.0,2.0,1.0
51105,2019,1321725,4.0,2.0,1.0,1.0,1.0
51119,2019,1321739,4.0,1.0,1.0,1.0,1.0
51154,2019,1321774,4.0,2.0,2.0,1.0,1.0
51158,2019,1321778,4.0,1.0,1.0,2.0,1.0
51183,2019,1321803,4.0,1.0,1.0,1.0,1.0
51237,2019,1321857,4.0,1.0,1.0,1.0,1.0
51240,2019,1321860,4.0,1.0,1.0,1.0,1.0
51243,2019,1321863,4.0,1.0,1.0,1.0,1.0
51268,2019,1321888,4.0,2.0,1.0,1.0,1.0
51282,2019,1321902,4.0,2.0,1.0,1.0,1.0
51286,2019,1321906,4.0,1.0,1.0,2.0,1.0
51291,2019,1321911,4.0,1.0,1.0,2.0,1.0
51292,2019,1321912,4.0,1.0,1.0,2.0,1.0
51294,2019,1321914,4.0,1.0,1.0,1.0,1.0
51323,2019,1321943,4.0,1.0,1.0,1.0,1.0
51329,2019,1321949,4.0,2.0,1.0,2.0,1.0
51330,2019,1321950,4.0,1.0,1.0,1.0,1.0
51340,2019,1321960,4.0,1.0,1.0,1.0,1.0
51347,2019,1321967,4.0,1.0,1.0,1.0,1.0
51351,2019,1321971,4.0,2.0,1.0,1.0,1.0
51358,2019,1321978,4.0,1.0,1.0,1.0,1.0
51377,2019,1321997,4.0,2.0,1.0,1.0,1.0
51380,2019,1322000,4.0,1.0,1.0,1.0,1.0
51392,2019,1322012,4.0,1.0,1.0,1.0,1.0
51400,2019,1322020,4.0,1.0,1.0,2.0,1.0
51425,2019,1322045,4.0,2.0,2.0,2.0,1.0
51426,2019,1322046,4.0,2.0,1.0,1.0,1.0
51442,2019,1322062,4.0,1.0,1.0,1.0,1.0
51448,2019,1322068,4.0,1.0,1.0,1.0,1.0
51450,2019,1322070,4.0,2.0,1.0,1.0,1.0
51456,2019,1322076,4.0,2.0,1.0,1.0,1.0
51461,2019,1322081,4.0,2.0,1.0,1.0,1.0
51477,2019,1322097,4.0,1.0,1.0,1.0,1.0
51480,2019,1322100,4.0,1.0,1.0,1.0,1.0
51482,2019,1322102,4.0,3.0,1.0,1.0,1.0
51483,2019,1322103,4.0,2.0,1.0,1.0,1.0
51486,2019,1322106,4.0,1.0,1.0,1.0,1.0
51501,2019,1322121,4.0,1.0,1.0,1.0,1.0
51544,2019,1322164,4.0,1.0,1.0,1.0,1.0
51566,2019,1322186,4.0,2.0,1.0,2.0,1.0
51568,2019,1322188,4.0,2.0,1.0,1.0,1.0
51569,2019,1322189,4.0,1.0,1.0,1.0,1.0
51573,2019,1322193,4.0,1.0,1.0,1.0,1.0
51577,2019,1322197,4.0,2.0,1.0,1.0,1.0
51579,2019,1322199,4.0,2.0,1.0,1.0,1.0
51581,2019,1322201,4.0,2.0,1.0,1.0,1.0
51598,2019,1322218,4.0,2.0,1.0,1.0,1.0
51616,2019,1322236,4.0,2.0,1.0,1.0,1.0
51627,2019,1322247,4.0,2.0,1.0,1.0,1.0
51653,2019,1322273,4.0,1.0,1.0,1.0,1.0
51657,2019,1322277,4.0,1.0,1.0,1.0,1.0
51672,2019,1322292,4.0,2.0,1.0,1.0,1.0
51692,2019,1322312,4.0,1.0,1.0,2.0,1.0
51695,2019,1322315,4.0,2.0,2.0,2.0,1.0
51702,2019,1322322,4.0,1.0,2.0,1.0,1.0
51704,2019,1322324,4.0,1.0,1.0,1.0,1.0
51707,2019,1322327,4.0,2.0,2.0,2.0,1.0
51709,2019,1322329,4.0,2.0,1.0,1.0,1.0
51725,2019,1322345,4.0,1.0,1.0,2.0,1.0
51730,2019,1322350,4.0,1.0,1.0,1.0,1.0
51734,2019,1322354,4.0,2.0,2.0,1.0,1.0
51736,2019,1322356,4.0,1.0,1.0,1.0,1.0
51742,2019,1322362,4.0,2.0,1.0,1.0,1.0
51743,2019,1322363,4.0,2.0,1.0,1.0,1.0
51775,2019,1322395,4.0,1.0,1.0,1.0,1.0
51786,2019,1322406,4.0,2.0,1.0,1.0,1.0
51797,2019,1322417,4.0,2.0,2.0,2.0,1.0
51809,2019,1322429,4.0,1.0,1.0,1.0,1.0
51847,2019,1622809,5.0,2.0,1.0,1.0,1.0
51849,2019,1622811,5.0,3.0,1.0,1.0,1.0
51852,2019,1622814,5.0,3.0,1.0,1.0,1.0
51856,2019,1622818,5.0,2.0,1.0,1.0,1.0
51873,2019,1622835,5.0,2.0,2.0,2.0,1.0
51874,2019,1622836,5.0,2.0,1.0,2.0,1.0
51879,2019,1622841,5.0,2.0,1.0,1.0,1.0
51897,2019,1622859,5.0,2.0,1.0,1.0,1.0
